,Platform Info
12287,['iOS (iPhone/iPad)']
12288,['Wii']
12289,['PSP']
12290,['PSP']
12291,['PC']
12292,['PC']
12293,['PlayStation 3']
12294,['Game Boy Advance']
12295,['PC']
12296,['Xbox One']
12297,['iOS (iPhone/iPad)']
12298,['iOS (iPhone/iPad)']
12299,['PC']
12300,['PC']
12301,['PC']
12302,['Wii']
12303,['PC']
12304,['PC']
12305,['3DS']
12306,['Nintendo Switch']
12307,['iOS (iPhone/iPad)']
12308,['PC']
12309,['Xbox 360']
12310,['iOS (iPhone/iPad)']
12311,['Xbox One']
12312,['PC']
12313,['PC']
12314,['Nintendo Switch']
12315,['PlayStation 2']
12316,['PC']
12318,['iOS (iPhone/iPad)']
12319,['iOS (iPhone/iPad)']
12320,['PC']
12321,['PC']
12322,['3DS']
12323,['3DS']
12324,['Nintendo Switch']
12326,['PC']
12327,['PC']
12328,['Nintendo Switch']
12329,['DS']
12330,['iOS (iPhone/iPad)']
12331,['iOS (iPhone/iPad)']
12332,['PlayStation']
12333,['PlayStation 4']
12334,['PC']
12335,['Nintendo Switch']
12336,['Game Boy Advance']
12337,['PlayStation 3']
12338,['PC']
12339,['PC']
12340,['PC']
12341,['PC']
12342,['Xbox']
12343,['PlayStation 2']
12344,['PlayStation 2']
12345,['PC']
12346,['Xbox 360']
12347,['Game Boy Advance']
12348,['DS']
12349,['3DS']
12350,['Nintendo Switch']
12351,['PlayStation 2']
12352,['PC']
12353,['Nintendo Switch']
12354,['PC']
12355,['Xbox 360']
12356,['PlayStation 4']
12357,['3DS']
12358,['DS']
12359,['PC']
12360,['Wii']
12361,['Xbox One']
12362,['PC']
12363,['Xbox']
12364,['PC']
12365,['PlayStation 2']
12366,['PlayStation 4']
12367,['iOS (iPhone/iPad)']
12368,['PlayStation 2']
12369,['PlayStation 2']
12370,['PlayStation 3']
12371,['PC']
12372,['DS']
12373,['PlayStation 4']
12374,['PlayStation 5']
12375,['3DS']
12376,['Xbox']
12377,['PC']
12378,['Nintendo 64']
12379,['PlayStation 3']
12381,['Nintendo Switch']
12382,['PlayStation 3']
12383,['PlayStation 2']
12384,['PlayStation 5']
12385,['iOS (iPhone/iPad)']
12386,['PlayStation 2']
12387,['PC']
12388,['DS']
12389,['Nintendo Switch']
12390,['PC']
12391,['PlayStation 4']
12392,['PlayStation 4']
12393,['Nintendo Switch']
12394,['PlayStation 2']
12395,['Xbox One']
12396,['PlayStation 3']
12397,['Xbox 360']
12398,['PC']
12399,['Game Boy Advance']
12400,['PlayStation 5']
12401,['PC']
12402,['DS']
12403,['Nintendo Switch']
12404,['PC']
12405,['PlayStation 4']
12406,['DS']
12407,['PC']
12408,['PC']
12409,['Xbox One']
12410,['Wii']
12411,['iOS (iPhone/iPad)']
12412,['PlayStation 4']
12413,['PlayStation 2']
12414,['3DS']
12415,['PlayStation 3']
12416,['PC']
12417,['PlayStation 2']
12418,['PlayStation 3']
12419,['GameCube']
12420,['iOS (iPhone/iPad)']
12421,['DS']
12422,['PlayStation Vita']
12423,['PC']
12424,['PlayStation 5']
12425,['Nintendo Switch']
12426,['PC']
12427,['PC']
12428,['PC']
12429,['Xbox 360']
12430,['Nintendo Switch']
12431,['notaval']
12432,['iOS (iPhone/iPad)']
12433,['PC']
12434,['PC']
12435,['PC']
12436,['iOS (iPhone/iPad)']
12437,['Xbox One']
12438,['PC']
12439,['PC']
12440,['PlayStation 4']
12441,['iOS (iPhone/iPad)']
12442,['PlayStation 4']
12443,['PC']
12444,['Wii']
12445,['iOS (iPhone/iPad)']
12446,['Xbox One']
12447,['PC']
12448,['PlayStation Vita']
12449,['PC']
12450,['PC']
12451,['Xbox One']
12452,['PC']
12453,['PlayStation 4']
12454,['Xbox Series X']
12455,['PlayStation 2']
12457,['PC']
12458,['PlayStation 3']
12459,['DS']
12460,['Xbox One']
12461,['PlayStation 3']
12462,['PlayStation 4']
12463,['PlayStation 2']
12464,['PC']
12465,['PlayStation 2']
12466,['PlayStation 3']
12467,['PlayStation 4']
12468,['PC']
12469,['iOS (iPhone/iPad)']
12470,['iOS (iPhone/iPad)']
12471,['Game Boy Advance']
12472,['PC']
12473,['PlayStation 3']
12474,['Xbox One']
12475,['PlayStation Vita']
12476,['Xbox One']
12477,['PC']
12478,['iOS (iPhone/iPad)']
12479,['PC']
12480,['PlayStation 4']
12481,['PlayStation 4']
12482,['PC']
12483,['DS']
12484,['PlayStation 2']
12485,['PlayStation 3']
12486,['iOS (iPhone/iPad)']
12487,['PC']
12488,['PC']
12489,['PlayStation 3']
12490,['PC']
12491,['DS']
12492,['PC']
12493,['PC']
12494,['PlayStation 2']
12495,['PC']
12496,['Nintendo Switch']
12497,['Xbox One']
12498,['DS']
12499,['PC']
12500,['PlayStation 3']
12501,['PC']
12502,['PlayStation 4']
12503,['PlayStation 2']
12504,['Wii']
12505,['PlayStation 2']
12506,['PlayStation 2']
12507,['DS']
12508,['PC']
12509,['PlayStation 2']
12510,['PlayStation 2']
12511,['PSP']
12512,['PC']
12513,['Xbox One']
12514,['PC']
12515,['PlayStation 2']
12516,['PC']
12517,['Nintendo Switch']
12518,['PC']
12519,['PlayStation 2']
12520,['Game Boy Advance']
12521,['PC']
12522,['PC']
12523,['iOS (iPhone/iPad)']
12524,['Xbox One']
12525,['iOS (iPhone/iPad)']
12526,['PlayStation 3']
12527,['Xbox']
12528,['iOS (iPhone/iPad)']
12529,['PlayStation 2']
12530,['PlayStation 3']
12531,['PC']
12532,['PC']
12533,['PC']
12534,['PC']
12535,['PlayStation 5']
12536,['iOS (iPhone/iPad)']
12537,['PC']
12538,['PC']
12539,['PC']
12540,['PC']
12541,['PC']
12542,['iOS (iPhone/iPad)']
12543,['PC']
12544,['PlayStation 4']
12545,['3DS']
12546,['Xbox One']
12547,['PC']
12548,['PC']
12549,['PC']
12550,['PC']
12551,['Wii']
12552,['PC']
12553,['Wii']
12554,['PlayStation 5']
12555,['PC']
12556,['Xbox 360']
12557,['PlayStation 4']
12558,['Nintendo Switch']
12559,['PC']
12560,['PC']
12561,['3DS']
12562,['Wii']
12563,['PlayStation 4']
12564,['DS']
12565,['PlayStation 2']
12566,['iOS (iPhone/iPad)']
12567,['PC']
12568,['PC']
12569,['PlayStation 3']
12570,['PC']
12571,['PlayStation 4']
12572,['PC']
12573,['iOS (iPhone/iPad)']
12574,['Xbox 360']
12575,['PlayStation 3']
12576,['PSP']
12577,['PC']
12578,['PC']
12579,['PlayStation 4']
12580,['PC']
12581,['PC']
12582,['iOS (iPhone/iPad)']
12583,['PC']
12584,['PlayStation 4']
12585,['Xbox']
12586,['iOS (iPhone/iPad)']
12587,['PlayStation']
12588,['iOS (iPhone/iPad)']
12589,['PlayStation 4']
12590,['Nintendo 64']
12591,['Xbox Series X']
12592,['PC']
12593,['Nintendo Switch']
12594,['iOS (iPhone/iPad)']
12595,['Xbox']
12596,['Xbox']
12597,['PC']
12598,['PC']
12599,['PlayStation 2']
12600,['PC']
12601,['Xbox One']
12602,['Wii']
12603,['PlayStation']
12604,['PlayStation 2']
12605,['PlayStation 4']
12606,['Xbox 360']
12607,['iOS (iPhone/iPad)']
12608,['PlayStation 2']
12609,['Game Boy Advance']
12610,['PC']
12611,['PC']
12612,['PC']
12613,['PlayStation 3']
12614,['iOS (iPhone/iPad)']
12615,['PC']
12616,['PlayStation 5']
12617,['Xbox 360']
12618,['Xbox One']
12619,['Nintendo Switch']
12620,['PC']
12621,['PlayStation 2']
12622,['Wii']
12623,['Nintendo Switch']
12624,['Xbox']
12625,['PC']
12626,['iOS (iPhone/iPad)']
12627,['PlayStation 4']
12628,['PC']
12629,['iOS (iPhone/iPad)']
12630,['PC']
12631,['PC']
12632,['PlayStation 4']
12633,['PC']
12634,['Xbox 360']
12635,['PC']
12636,['PC']
12637,['Nintendo Switch']
12638,['PC']
12639,['PC']
12640,['Xbox 360']
12641,['GameCube']
12642,['iOS (iPhone/iPad)']
12643,['Nintendo Switch']
12644,['PlayStation Vita']
12645,['PC']
12646,['PlayStation Vita']
12647,['PC']
12648,['Nintendo Switch']
12649,['PlayStation 4']
12650,['Game Boy Advance']
12651,['Xbox 360']
12652,['PlayStation 2']
12653,['iOS (iPhone/iPad)']
12654,['Wii']
12655,['DS']
12656,['PC']
12657,['PlayStation 3']
12658,['PC']
12659,['PC']
12660,['PC']
12661,['PC']
12662,['PC']
12663,['PlayStation 4']
12664,['Xbox']
12665,['PlayStation 4']
12666,['GameCube']
12667,['Game Boy Advance']
12668,['PC']
12669,['PC']
12670,['Xbox 360']
12671,['PlayStation 2']
12672,['iOS (iPhone/iPad)']
12673,['Wii']
12674,['Nintendo Switch']
12675,['PlayStation 4']
12676,['PlayStation 3']
12677,['PlayStation Vita']
12678,['Xbox']
12679,['PC']
12680,['PC']
12681,['PlayStation 2']
12682,['iOS (iPhone/iPad)']
12683,['Wii']
12684,['Game Boy Advance']
12685,['Xbox One']
12686,['PlayStation 2']
12687,['Xbox 360']
12688,['PC']
12689,['Wii']
12690,['PlayStation 2']
12691,['iOS (iPhone/iPad)']
12692,['DS']
12693,['DS']
12694,['PlayStation 4']
12695,['Nintendo Switch']
12696,['Xbox 360']
12697,['Nintendo Switch']
12698,['PlayStation 4']
12699,['PC']
12700,['Wii U']
12701,['PC']
12702,['Wii U']
12703,['PC']
12704,['PlayStation 4']
12705,['PC']
12706,['Game Boy Advance']
12707,['DS']
12708,['Xbox 360']
12709,['DS']
12710,['PC']
12711,['PC']
12712,['Nintendo Switch']
12713,['Xbox One']
12714,['PC']
12715,['PSP']
12716,['PlayStation 3']
12717,['Nintendo Switch']
12718,['PSP']
12719,['PlayStation 3']
12720,['PC']
12721,['PC']
12722,['iOS (iPhone/iPad)']
12723,['PC']
12724,['PC']
12725,['PC']
12726,['iOS (iPhone/iPad)']
12727,['Xbox 360']
12728,['DS']
12729,['PC']
12730,['PC']
12731,['Xbox One']
12732,['PlayStation 4']
12733,['PlayStation 3']
12734,['PlayStation 4']
12735,['PC']
12736,['PC']
12737,['PC']
12738,['PC']
12739,['PSP']
12740,['GameCube']
12741,['PlayStation 3']
12742,['PC']
12743,['PlayStation 3']
12744,['PC']
12745,['PC']
12746,['PC']
12747,['PC']
12748,['PC']
12749,['PC']
12750,['Xbox']
12751,['PC']
12752,['iOS (iPhone/iPad)']
12753,['PC']
12754,['PC']
12755,['PlayStation 3']
12756,['iOS (iPhone/iPad)']
12757,['PC']
12758,['PlayStation 2']
12759,['PC']
12760,['PC']
12761,['PC']
12762,['PSP']
12763,['Wii U']
12765,['PlayStation 4']
12766,['PlayStation 4']
12767,['PlayStation 3']
12768,['PC']
12769,['Game Boy Advance']
12770,['PlayStation 4']
12771,['Nintendo Switch']
12772,['Xbox 360']
12773,['PC']
12774,['PlayStation 3']
12775,['PlayStation 2']
12776,['PC']
12777,['Xbox Series X']
12778,['iOS (iPhone/iPad)']
12779,['PC']
12780,['PC']
12781,['Nintendo 64']
12782,['Dreamcast']
12783,['GameCube']
12784,['PC']
12785,['PlayStation 4']
12786,['PC']
12787,['Xbox']
12788,['Game Boy Advance']
12789,['PC']
12790,['3DS']
12791,['PC']
12792,['iOS (iPhone/iPad)']
12793,['PlayStation 4']
12794,['PlayStation 5']
12795,['PlayStation']
12796,['Wii']
12797,['PlayStation 3']
12798,['PC']
12799,['PlayStation 4']
12800,['Nintendo Switch']
12801,['PC']
12802,['PC']
12803,['PC']
12804,['PlayStation 2']
12805,['PlayStation 4']
12806,['PlayStation 4']
12807,['PC']
12808,['PlayStation 4']
12809,['PlayStation 4']
12810,['Wii']
12811,['PC']
12812,['PlayStation 4']
12813,['iOS (iPhone/iPad)']
12814,['PC']
12815,['PlayStation Vita']
12816,['PC']
12817,['PC']
12818,['PC']
12819,['iOS (iPhone/iPad)']
12820,['PlayStation 4']
12821,['PC']
12822,['iOS (iPhone/iPad)']
12823,['PC']
12824,['PC']
12825,['PC']
12826,['PC']
12827,['PC']
12828,['PC']
12829,['PC']
12830,['PlayStation 4']
12831,['iOS (iPhone/iPad)']
12832,['PlayStation 2']
12833,['DS']
12834,['Wii']
12835,['PC']
12836,['PlayStation 4']
12837,['PlayStation 3']
12838,['PC']
12839,['Xbox 360']
12840,['PlayStation 3']
12841,['PC']
12842,['Xbox 360']
12843,['PC']
12844,['PlayStation 3']
12845,['PlayStation 4']
12846,['iOS (iPhone/iPad)']
12847,['Xbox 360']
12848,['PlayStation 2']
12849,['Xbox One']
12850,['PlayStation 2']
12851,['PlayStation 3']
12852,['GameCube']
12853,['PlayStation 4']
12854,['PlayStation 4']
12855,['DS']
12856,['PC']
12857,['Xbox 360']
12858,['PC']
12859,['PlayStation 4']
12860,['DS']
12861,['PC']
12862,['3DS']
12863,['Xbox']
12864,['PlayStation']
12865,['iOS (iPhone/iPad)']
12866,['PC']
12867,['PC']
12868,['PlayStation 3']
12869,['PC']
12870,['PC']
12871,['Dreamcast']
12872,['iOS (iPhone/iPad)']
12873,['Nintendo Switch']
12874,['PlayStation']
12875,['Wii']
12876,['PlayStation 2']
12877,['Xbox 360']
12878,['Xbox']
12879,['DS']
12880,['PC']
12881,['PC']
12882,['Xbox 360']
12883,['PC']
12884,['PlayStation 3']
12885,['Game Boy Advance']
12886,['PC']
12887,['PlayStation Vita']
12888,['Game Boy Advance']
12889,['PC']
12890,['PC']
12891,['Nintendo Switch']
12892,['Nintendo Switch']
12893,['PC']
12894,['PlayStation 2']
12895,['PC']
12896,['iOS (iPhone/iPad)']
12897,['Nintendo Switch']
12898,['DS']
12899,['PlayStation Vita']
12900,['Xbox One']
12901,['PC']
12902,['Xbox 360']
12903,['PlayStation 3']
12904,['PC']
12905,['PC']
12906,['Xbox One']
12907,['GameCube']
12908,['Nintendo Switch']
12909,['Game Boy Advance']
12910,['PC']
12911,['PlayStation 3']
12912,['PC']
12913,['GameCube']
12914,['iOS (iPhone/iPad)']
12915,['PC']
12916,['Xbox Series X']
12917,['PC']
12918,['PlayStation 3']
12919,['PlayStation 4']
12920,['PlayStation Vita']
12921,['PlayStation 2']
12922,['PC']
12923,['PlayStation 3']
12924,['PlayStation 3']
12925,['PC']
12926,['PC']
12927,['PlayStation 2']
12928,['PC']
12929,['Wii U']
12930,['PC']
12931,['PlayStation 5']
12932,['PlayStation 4']
12933,['PlayStation 2']
12934,['PC']
12935,['Nintendo Switch']
12936,['Xbox Series X']
12937,['PC']
12938,['PlayStation 2']
12939,['iOS (iPhone/iPad)']
12940,['Wii']
12941,['Xbox 360']
12942,['Xbox 360']
12943,['PC']
12944,['Xbox One']
12945,['Game Boy Advance']
12946,['Xbox One']
12947,['PC']
12948,['PlayStation Vita']
12949,['PC']
12950,['PC']
12951,['PC']
12952,['PSP']
12953,['PlayStation 4']
12954,['PC']
12955,['PC']
12956,['PC']
12957,['PC']
12958,['PC']
12959,['PC']
12960,['Dreamcast']
12961,['PC']
12962,['PC']
12963,['PC']
12964,['PlayStation 4']
12965,['PC']
12966,['PC']
12967,['3DS']
12968,['PlayStation 2']
12969,['Xbox 360']
12970,['Xbox 360']
12971,['PlayStation 3']
12972,['Xbox One']
12973,['PlayStation Vita']
12974,['PlayStation 2']
12975,['PC']
12976,['iOS (iPhone/iPad)']
12977,['PC']
12978,['DS']
12979,['3DS']
12980,['3DS']
12981,['iOS (iPhone/iPad)']
12983,['PC']
12984,['PSP']
12985,['Xbox']
12986,['PC']
12987,['PlayStation 4']
12988,['PC']
12989,['PC']
12990,['PlayStation 4']
12991,['3DS']
12992,['iOS (iPhone/iPad)']
12993,['PC']
12994,['Xbox 360']
12995,['Game Boy Advance']
12996,['PC']
12997,['DS']
12998,['PlayStation 4']
12999,['Nintendo 64']
13000,['PlayStation 4']
13001,['PC']
13002,['PlayStation 5']
13003,['PlayStation 4']
13004,['iOS (iPhone/iPad)']
13005,['PC']
13006,['Wii U']
13007,['PC']
13008,['PlayStation Vita']
13009,['Dreamcast']
13010,['PC']
13011,['PC']
13013,['PC']
13014,['PC']
13015,['PC']
13016,['PC']
13017,['PC']
13018,['PSP']
13019,['PC']
13020,['iOS (iPhone/iPad)']
13021,['PC']
13022,['PC']
13023,['Xbox One']
13024,['PlayStation 3']
13025,['PlayStation 4']
13026,['PlayStation 3']
13027,['PC']
13028,['PlayStation 2']
13029,['Nintendo Switch']
13030,['PlayStation 4']
13031,['PC']
13032,['Wii']
13033,['Nintendo Switch']
13034,['Nintendo Switch']
13035,['DS']
13036,['Nintendo Switch']
13037,['Wii']
13038,['PlayStation 2']
13039,['Xbox One']
13040,['PC']
13041,['PC']
13042,['DS']
13043,['iOS (iPhone/iPad)']
13044,['PlayStation']
13045,['Nintendo Switch']
13046,['PlayStation 2']
13047,['Xbox 360']
13048,['Xbox 360']
13049,['PlayStation 4']
13050,['PlayStation 2']
13051,['PC']
13052,['PlayStation 3']
13053,['PC']
13054,['PC']
13055,['iOS (iPhone/iPad)']
13056,['Xbox 360']
13057,['PC']
13058,['PC']
13059,['PlayStation 4']
13060,['PC']
13061,['PSP']
13062,['DS']
13063,['Wii']
13064,['PC']
13065,['PlayStation 4']
13067,['Xbox']
13068,['PlayStation 4']
13069,['PC']
13070,['PlayStation 4']
13071,['Xbox 360']
13072,['Wii']
13073,['PC']
13074,['PC']
13075,['PlayStation 2']
13076,['Xbox One']
13077,['PC']
13078,['Wii U']
13079,['Wii']
13080,['PC']
13081,['PlayStation Vita']
13082,['PC']
13083,['iOS (iPhone/iPad)']
13084,['PlayStation 3']
13085,['iOS (iPhone/iPad)']
13086,['PlayStation 2']
13087,['Xbox 360']
13088,['PC']
13089,['PC']
13090,['Nintendo Switch']
13091,['PlayStation 2']
13092,['Xbox 360']
13093,['Xbox']
13094,['PC']
13095,['PC']
13096,['PC']
13097,['Xbox']
13098,['PlayStation 3']
13099,['PC']
13100,['PlayStation 2']
13101,['PC']
13102,['PlayStation 3']
13103,['PC']
13104,['PC']
13105,['PlayStation 2']
13106,['PC']
13107,['Xbox Series X']
13108,['PC']
13109,['PC']
13110,['PSP']
13111,['PC']
13112,['Xbox']
13113,['iOS (iPhone/iPad)']
13114,['PC']
13115,['iOS (iPhone/iPad)']
13116,['Xbox 360']
13117,['PC']
13118,['Xbox 360']
13119,['Xbox 360']
13120,['iOS (iPhone/iPad)']
13121,['iOS (iPhone/iPad)']
13122,['PC']
13123,['Wii']
13124,['Xbox One']
13125,['Xbox One']
13126,['iOS (iPhone/iPad)']
13127,['iOS (iPhone/iPad)']
13128,['PlayStation 3']
13129,['PlayStation 4']
13130,['3DS']
13131,['PC']
13132,['PlayStation 2']
13133,['PC']
13134,['Nintendo Switch']
13135,['PC']
13136,['Xbox Series X']
13137,['Nintendo Switch']
13138,['PlayStation 2']
13139,['Xbox 360']
13140,['3DS']
13141,['Wii']
13142,['PlayStation 5']
13143,['PC']
13144,['PC']
13145,['PC']
13146,['PlayStation 2']
13147,['Wii']
13148,['PlayStation 3']
13149,['PC']
13150,['iOS (iPhone/iPad)']
13151,['iOS (iPhone/iPad)']
13152,['PC']
13153,['iOS (iPhone/iPad)']
13154,['Game Boy Advance']
13155,['iOS (iPhone/iPad)']
13156,['PlayStation']
13157,['Xbox One']
13158,['iOS (iPhone/iPad)']
13159,['PC']
13160,['PC']
13161,['Wii']
13162,['Xbox']
13163,['PC']
13164,['iOS (iPhone/iPad)']
13165,['PlayStation 2']
13166,['PC']
13167,['DS']
13168,['PC']
13169,['Xbox One']
13170,['PlayStation 2']
13171,['Xbox 360']
13172,['Xbox']
13173,['PlayStation 5']
13174,['PlayStation 2']
13175,['Xbox One']
13176,['DS']
13177,['PlayStation 4']
13178,['PC']
13179,['PlayStation 3']
13180,['PlayStation 4']
13181,['Nintendo Switch']
13182,['PC']
13183,['PC']
13184,['PlayStation 4']
13185,['PlayStation 4']
13186,['DS']
13187,['PC']
13188,['Nintendo 64']
13189,['Game Boy Advance']
13190,['iOS (iPhone/iPad)']
13191,['Nintendo Switch']
13192,['PlayStation Vita']
13193,['DS']
13194,['PC']
13195,['PlayStation 2']
13196,['PC']
13197,['PC']
13198,['iOS (iPhone/iPad)']
13199,['PC']
13200,['PC']
13201,['PC']
13202,['PC']
13203,['PlayStation 3']
13204,['Game Boy Advance']
13205,['3DS']
13206,['Xbox']
13207,['PC']
13208,['Wii']
13209,['PlayStation 5']
13210,['iOS (iPhone/iPad)']
13211,['Nintendo Switch']
13212,['PC']
13213,['PlayStation 2']
13214,['iOS (iPhone/iPad)']
13215,['PlayStation 3']
13216,['PC']
13217,['GameCube']
13218,['Game Boy Advance']
13219,['PlayStation 2']
13220,['iOS (iPhone/iPad)']
13221,['Xbox One']
13222,['iOS (iPhone/iPad)']
13223,['PC']
13224,['PlayStation 2']
13225,['Nintendo Switch']
13226,['Meta Quest']
13227,['iOS (iPhone/iPad)']
13228,['PlayStation 2']
13229,['PC']
13230,['Wii']
13231,['iOS (iPhone/iPad)']
13232,['PlayStation Vita']
13233,['Wii']
13234,['PlayStation 5']
13235,['PC']
13236,['PC']
13237,['PC']
13238,['Wii']
13239,['iOS (iPhone/iPad)']
13240,['3DS']
13241,['PlayStation Vita']
13242,['PC']
13243,['PlayStation 4']
13244,['PC']
13245,['PC']
13246,['3DS']
13247,['PC']
13248,['PlayStation 3']
13249,['Wii']
13250,['PC']
13251,['PlayStation 5']
13252,['PlayStation 4']
13253,['PC']
13254,['PC']
13255,['Nintendo Switch']
13256,['PlayStation 2']
13257,['DS']
13258,['PlayStation 4']
13259,['PlayStation 3']
13260,['PlayStation 5']
13261,['Xbox 360']
13262,['Wii U']
13263,['PlayStation 3']
13264,['PC']
13265,['PC']
13266,['DS']
13267,['iOS (iPhone/iPad)']
13268,['PlayStation 4']
13269,['PlayStation 5']
13270,['Nintendo Switch']
13271,['PlayStation 4']
13272,['PC']
13273,['PlayStation 2']
13274,['PC']
13275,['iOS (iPhone/iPad)']
13276,['iOS (iPhone/iPad)']
13277,['iOS (iPhone/iPad)']
13278,['Xbox 360']
13279,['PC']
13280,['PC']
13281,['PC']
13282,['PC']
13283,['PlayStation 3']
13284,['PSP']
13285,['iOS (iPhone/iPad)']
13286,['DS']
13287,['PC']
13288,['PC']
13289,['PlayStation Vita']
13290,['PlayStation 4']
13291,['Nintendo Switch']
13293,['PlayStation Vita']
13294,['PC']
13295,['PlayStation 3']
13296,['3DS']
13297,['PlayStation 3']
13298,['Nintendo Switch']
13299,['Xbox 360']
13300,['Xbox 360']
13301,['3DS']
13302,['Nintendo Switch']
13303,['Wii']
13304,['PlayStation 2']
13305,['Wii']
13306,['PlayStation 3']
13307,['PlayStation Vita']
13308,['PSP']
13309,['DS']
13310,['PlayStation 4']
13311,['PC']
13312,['DS']
13313,['PlayStation Vita']
13314,['DS']
13315,['iOS (iPhone/iPad)']
13316,['PC']
13317,['PC']
13318,['Wii']
13319,['PlayStation 4']
13320,['Xbox 360']
13321,['PlayStation 3']
13322,['PlayStation 4']
13323,['Wii']
13324,['PC']
13325,['PC']
13326,['PC']
13327,['Nintendo Switch']
13328,['Game Boy Advance']
13329,['Nintendo Switch']
13330,['PC']
13331,['3DS']
13332,['PlayStation 3']
13333,['PC']
13334,['iOS (iPhone/iPad)']
13335,['PC']
13336,['PlayStation 4']
13337,['PlayStation 3']
13338,['Wii']
13339,['Xbox 360']
13340,['PlayStation 4']
13341,['PlayStation 2']
13342,['Nintendo Switch']
13343,['PC']
13344,['PC']
13345,['PC']
13346,['PC']
13347,['PlayStation 4']
13348,['PlayStation 4']
13349,['PlayStation 4']
13350,['PlayStation 5']
13351,['Xbox Series X']
13352,['DS']
13353,['PC']
13354,['PlayStation 2']
13355,['Xbox']
13356,['iOS (iPhone/iPad)']
13357,['PC']
13358,['Nintendo Switch']
13359,['Xbox 360']
13360,['PC']
13361,['iOS (iPhone/iPad)']
13362,['PC']
13363,['PC']
13364,['Xbox 360']
13365,['Dreamcast']
13366,['PlayStation 2']
13367,['Xbox']
13368,['DS']
13369,['PC']
13370,['Xbox One']
13371,['Nintendo Switch']
13372,['PC']
13373,['iOS (iPhone/iPad)']
13374,['iOS (iPhone/iPad)']
13375,['PC']
13376,['Xbox 360']
13377,['PC']
13379,['PC']
13380,['Xbox 360']
13381,['Nintendo Switch']
13382,['PC']
13383,['Wii']
13384,['Wii']
13385,['PC']
13386,['PlayStation 2']
13387,['Xbox 360']
13388,['3DS']
13389,['Game Boy Advance']
13390,['PC']
13391,['PlayStation 4']
13392,['PC']
13393,['Nintendo Switch']
13394,['PC']
13395,['PlayStation 2']
13396,['PC']
13397,['Nintendo Switch']
13398,['Game Boy Advance']
13399,['PC']
13400,['PlayStation 3']
13401,['PlayStation 2']
13402,['PlayStation 3']
13403,['PC']
13404,['PlayStation Vita']
13405,['Nintendo Switch']
13406,['Game Boy Advance']
13407,['Nintendo Switch']
13408,['PlayStation Vita']
13409,['DS']
13410,['PlayStation 3']
13411,['PC']
13412,['PlayStation 3']
13413,['iOS (iPhone/iPad)']
13414,['PC']
13415,['PC']
13416,['PC']
13417,['Nintendo Switch']
13418,['PC']
13419,['PSP']
13420,['PlayStation 2']
13421,['iOS (iPhone/iPad)']
13422,['PSP']
13423,['PlayStation 2']
